mun_res,year_notif,mon_notif,cases
312380,2007,9,1
312980,2007,9,1
313110,2007,9,1
313380,2007,9,1
313510,2007,9,1
313630,2007,9,4
314330,2007,9,2
314700,2007,9,2
315450,2007,9,1
315460,2007,9,2
315670,2007,9,1
315780,2007,9,2
316110,2007,9,1
317040,2007,9,1
317090,2007,9,1
350070,2007,9,1
350280,2007,9,4
350600,2007,9,6
351600,2007,9,2
352044,2007,9,1
352710,2007,9,1
352740,2007,9,2
353310,2007,9,1
353490,2007,9,1
353540,2007,9,1
353730,2007,9,1
354980,2007,9,2
355030,2007,9,3
355510,2007,9,2
500070,2007,9,3
500110,2007,9,5
500220,2007,9,1
500230,2007,9,1
500270,2007,9,19
500410,2007,9,1
500520,2007,9,1
500560,2007,9,2
500640,2007,9,1
500830,2007,9,5
510180,2007,9,1
520490,2007,9,1
520500,2007,9,1
520915,2007,9,1
521250,2007,9,1
530010,2007,9,1
150010,2007,10,1
150020,2007,10,2
150095,2007,10,2
150120,2007,10,3
150190,2007,10,3
150210,2007,10,1
150275,2007,10,1
150307,2007,10,1
150330,2007,10,1
150345,2007,10,1
150380,2007,10,2
150460,2007,10,3
150470,2007,10,3
150480,2007,10,1
150570,2007,10,1
150630,2007,10,1
150680,2007,10,2
150720,2007,10,1
150760,2007,10,1
150795,2007,10,1
150800,2007,10,3
150810,2007,10,1
170100,2007,10,1
170210,2007,10,19
170215,2007,10,1
170220,2007,10,2
170290,2007,10,1
170380,2007,10,3
171610,2007,10,1
171665,2007,10,2
171820,2007,10,3
172080,2007,10,1
172120,2007,10,1
210160,2007,10,1
210170,2007,10,1
210270,2007,10,1
210280,2007,10,2
210300,2007,10,1
210340,2007,10,1
210380,2007,10,1
210530,2007,10,3
210570,2007,10,1
210750,2007,10,1
210845,2007,10,1
211120,2007,10,1
211130,2007,10,7
211140,2007,10,1
211220,2007,10,2
220020,2007,10,1
220217,2007,10,1
220220,2007,10,1
220400,2007,10,1
220510,2007,10,1
220550,2007,10,2
220585,2007,10,1
220620,2007,10,1
220635,2007,10,1
220770,2007,10,4
220780,2007,10,1
220790,2007,10,1
220800,2007,10,1
220840,2007,10,1
220987,2007,10,1
221095,2007,10,1
221100,2007,10,10
230020,2007,10,1
230030,2007,10,1
230100,2007,10,1
230110,2007,10,1
230125,2007,10,1
230150,2007,10,1
230370,2007,10,3
230390,2007,10,1
230400,2007,10,1
230420,2007,10,2
230440,2007,10,16
230470,2007,10,2
230660,2007,10,1
230730,2007,10,1
230765,2007,10,3
230800,2007,10,1
230837,2007,10,1
230940,2007,10,1
230960,2007,10,1
231170,2007,10,1
231240,2007,10,1
231290,2007,10,4
231300,2007,10,1
231355,2007,10,1
231380,2007,10,1
240800,2007,10,2
240810,2007,10,1
240830,2007,10,1
240895,2007,10,1
241020,2007,10,1
241070,2007,10,1
250560,2007,10,1
250750,2007,10,1
260180,2007,10,1
260410,2007,10,2
260620,2007,10,1
260720,2007,10,1
260760,2007,10,1
261020,2007,10,1
261110,2007,10,1
261220,2007,10,1
261630,2007,10,1
270630,2007,10,1
280060,2007,10,1
280210,2007,10,1
280570,2007,10,1
290130,2007,10,1
290460,2007,10,1
290570,2007,10,1
291535,2007,10,1
291650,2007,10,1
291770,2007,10,1
291840,2007,10,3
292060,2007,10,1
292160,2007,10,2
292310,2007,10,2
292350,2007,10,1
292400,2007,10,1
292595,2007,10,1
292730,2007,10,2
292925,2007,10,1
292975,2007,10,1
293050,2007,10,1
293190,2007,10,1
310620,2007,10,16
310670,2007,10,1
310770,2007,10,1
311730,2007,10,1
311800,2007,10,1
311840,2007,10,1
312980,2007,10,1
313510,2007,10,1
313580,2007,10,1
314000,2007,10,1
314070,2007,10,1
314085,2007,10,1
314250,2007,10,1
314330,2007,10,3
314700,2007,10,2
315460,2007,10,3
316553,2007,10,1
317040,2007,10,1
317052,2007,10,1
317120,2007,10,2
350070,2007,10,1
350210,2007,10,1
350280,2007,10,5
350600,2007,10,4
350650,2007,10,1
350950,2007,10,2
351970,2007,10,1
352600,2007,10,3
352900,2007,10,1
353540,2007,10,1
353640,2007,10,1
353740,2007,10,1
354090,2007,10,1
354110,2007,10,1
354780,2007,10,1
354850,2007,10,1
354910,2007,10,1
355030,2007,10,3
411500,2007,10,1
500070,2007,10,3
500110,2007,10,2
500270,2007,10,11
500320,2007,10,1
500660,2007,10,1
500830,2007,10,5
510590,2007,10,1
510760,2007,10,1
520170,2007,10,1
530010,2007,10,3
150010,2007,11,3
150020,2007,11,3
150070,2007,11,1
150095,2007,11,3
150120,2007,11,1
150178,2007,11,1
150190,2007,11,1
150210,2007,11,2
150230,2007,11,1
150270,2007,11,1
150330,2007,11,1
150470,2007,11,1
150550,2007,11,1
150630,2007,11,2
150680,2007,11,1
150800,2007,11,2
150840,2007,11,3
170210,2007,11,16
170220,2007,11,2
170930,2007,11,1
171180,2007,11,1
171610,2007,11,1
171665,2007,11,1
171720,2007,11,1
171790,2007,11,1
172080,2007,11,1
172210,2007,11,1
210005,2007,11,2
210120,2007,11,1
210160,2007,11,2
210210,2007,11,1
210230,2007,11,1
210300,2007,11,2
210310,2007,11,1
210320,2007,11,1
210330,2007,11,2
210340,2007,11,3
210450,2007,11,1
210455,2007,11,1
210530,2007,11,7
210550,2007,11,1
210600,2007,11,1
210770,2007,11,1
210945,2007,11,1
211070,2007,11,1
211120,2007,11,1
211130,2007,11,1
211220,2007,11,2
211223,2007,11,1
211230,2007,11,1
211270,2007,11,1
220120,2007,11,1
220173,2007,11,1
220190,2007,11,1
220220,2007,11,2
220230,2007,11,1
220260,2007,11,1
220390,2007,11,1
220490,2007,11,1
220540,2007,11,1
220550,2007,11,1
220635,2007,11,1
220987,2007,11,1
221000,2007,11,2
221100,2007,11,3
230190,2007,11,1
230370,2007,11,2
230400,2007,11,1
230410,2007,11,2
230420,2007,11,1
230428,2007,11,1
230440,2007,11,15
230470,2007,11,1
230530,2007,11,1
230570,2007,11,1
230730,2007,11,1
230765,2007,11,2
230840,2007,11,1
230850,2007,11,4
230880,2007,11,1
231230,2007,11,1
231290,2007,11,1
231330,2007,11,1
240340,2007,11,1
240800,2007,11,2
250750,2007,11,1
260210,2007,11,1
260310,2007,11,1
260410,2007,11,1
260980,2007,11,1
260990,2007,11,1
261110,2007,11,1
261160,2007,11,1
261260,2007,11,2
261485,2007,11,1
270440,2007,11,1
270650,2007,11,1
280260,2007,11,1
290270,2007,11,1
290530,2007,11,2
290570,2007,11,1
291170,2007,11,1
291190,2007,11,1
291370,2007,11,1
291750,2007,11,1
291840,2007,11,2
291995,2007,11,1
292160,2007,11,1
292290,2007,11,1
292320,2007,11,1
292730,2007,11,3
293260,2007,11,1
310170,2007,11,1
310620,2007,11,12
310670,2007,11,1
310730,2007,11,1
311000,2007,11,1
311250,2007,11,1
311860,2007,11,1
312090,2007,11,2
313170,2007,11,1
313630,2007,11,2
314000,2007,11,1
314330,2007,11,1
315460,2007,11,4
315780,2007,11,3
317020,2007,11,1
317040,2007,11,3
317120,2007,11,4
350010,2007,11,1
350070,2007,11,2
350280,2007,11,4
350600,2007,11,7
350950,2007,11,1
351440,2007,11,5
351600,2007,11,1
351820,2007,11,1
352160,2007,11,1
352600,2007,11,1
352680,2007,11,1
353310,2007,11,1
353540,2007,11,2
354780,2007,11,1
500070,2007,11,1
500110,2007,11,2
500215,2007,11,1
500260,2007,11,1
500270,2007,11,7
500500,2007,11,1
500560,2007,11,1
500790,2007,11,1
500830,2007,11,1
510704,2007,11,1
510760,2007,11,6
510840,2007,11,1
520815,2007,11,1
520890,2007,11,1
521880,2007,11,1
522108,2007,11,1
530010,2007,11,1
110012,2007,12,1
150020,2007,12,2
150140,2007,12,2
150190,2007,12,2
150210,2007,12,1
150340,2007,12,1
150390,2007,12,1
150405,2007,12,1
150470,2007,12,4
150500,2007,12,1
150506,2007,12,1
150563,2007,12,1
150680,2007,12,1
150720,2007,12,2
150800,2007,12,1
170210,2007,12,10
170220,2007,12,1
170240,2007,12,1
170770,2007,12,1
171395,2007,12,1
171420,2007,12,1
171820,2007,12,1
172100,2007,12,1
172120,2007,12,1
172208,2007,12,2
210005,2007,12,2
210300,2007,12,1
210340,2007,12,1
210440,2007,12,1
210530,2007,12,2
210540,2007,12,1
210700,2007,12,1
210740,2007,12,1
210770,2007,12,1
210880,2007,12,1
211120,2007,12,1
211130,2007,12,1
211250,2007,12,1
220200,2007,12,1
220290,2007,12,1
220390,2007,12,2
220520,2007,12,1
220550,2007,12,1
220595,2007,12,1
220620,2007,12,1
220770,2007,12,2
220850,2007,12,2
221000,2007,12,1
221060,2007,12,1
221100,2007,12,3
230110,2007,12,1
230190,2007,12,1
230370,2007,12,1
230400,2007,12,1
230410,2007,12,1
230420,2007,12,1
230440,2007,12,15
230550,2007,12,1
230730,2007,12,1
230765,2007,12,2
230850,2007,12,1
231030,2007,12,1
231290,2007,12,2
240120,2007,12,1
240360,2007,12,1
240450,2007,12,1
240800,2007,12,2
240810,2007,12,1
240820,2007,12,1
241010,2007,12,1
241170,2007,12,1
241290,2007,12,1
241335,2007,12,1
250990,2007,12,1
251360,2007,12,1
260300,2007,12,2
260410,2007,12,1
260990,2007,12,2
261020,2007,12,1
261220,2007,12,1
261240,2007,12,1
261260,2007,12,1
261270,2007,12,1
261450,2007,12,1
261485,2007,12,1
270070,2007,12,1
270250,2007,12,1
270840,2007,12,1
280030,2007,12,3
280390,2007,12,1
280570,2007,12,1
280670,2007,12,1
290130,2007,12,2
290210,2007,12,1
290420,2007,12,1
290770,2007,12,1
291800,2007,12,3
292070,2007,12,1
292160,2007,12,1
292190,2007,12,1
292740,2007,12,1
292925,2007,12,1
293030,2007,12,1
310340,2007,12,1
310620,2007,12,9
311840,2007,12,1
311860,2007,12,1
312090,2007,12,1
312670,2007,12,1
313630,2007,12,1
314000,2007,12,1
314330,2007,12,5
314700,2007,12,5
315220,2007,12,1
315460,2007,12,2
316250,2007,12,1
317040,2007,12,3
317090,2007,12,2
350600,2007,12,2
350730,2007,12,1
350750,2007,12,1
351440,2007,12,6
351600,2007,12,1
353460,2007,12,1
353480,2007,12,1
353490,2007,12,1
353540,2007,12,5
354710,2007,12,1
354980,2007,12,1
355030,2007,12,1
355490,2007,12,1
355510,2007,12,1
500215,2007,12,1
500220,2007,12,2
500270,2007,12,7
500500,2007,12,1
500540,2007,12,1
500830,2007,12,3
510700,2007,12,1
510760,2007,12,3
510792,2007,12,1
521350,2007,12,1
150020,2008,1,2
150080,2008,1,1
150095,2008,1,1
150120,2008,1,1
150130,2008,1,3
150140,2008,1,1
150190,2008,1,8
150210,2008,1,2
150260,2008,1,1
150270,2008,1,2
150275,2008,1,1
150309,2008,1,1
150330,2008,1,2
150345,2008,1,1
150460,2008,1,2
150470,2008,1,6
150506,2008,1,1
150550,2008,1,1
150680,2008,1,1
150720,2008,1,3
150760,2008,1,1
150795,2008,1,2
150800,2008,1,2
160030,2008,1,1
170100,2008,1,1
170210,2008,1,25
170215,2008,1,1
170220,2008,1,1
170555,2008,1,1
171420,2008,1,1
171488,2008,1,1
171510,2008,1,1
171610,2008,1,1
171660,2008,1,1
172090,2008,1,1
172100,2008,1,3
172110,2008,1,1
210015,2008,1,1
210060,2008,1,1
210120,2008,1,2
210170,2008,1,1
210220,2008,1,1
210230,2008,1,1
210320,2008,1,1
210330,2008,1,1
210350,2008,1,2
210530,2008,1,5
210550,2008,1,1
210600,2008,1,1
210810,2008,1,1
210820,2008,1,1
211130,2008,1,2
211220,2008,1,7
211250,2008,1,1
220200,2008,1,1
220370,2008,1,2
220390,2008,1,2
220550,2008,1,1
220680,2008,1,1
220779,2008,1,1
220785,2008,1,1
220820,2008,1,1
220840,2008,1,2
221000,2008,1,3
221060,2008,1,1
221100,2008,1,7
230020,2008,1,1
230030,2008,1,1
230185,2008,1,1
230190,2008,1,4
230240,2008,1,1
230280,2008,1,2
230320,2008,1,1
230370,2008,1,3
230410,2008,1,1
230420,2008,1,1
230440,2008,1,18
230465,2008,1,1
230495,2008,1,1
230550,2008,1,1
230590,2008,1,4
230625,2008,1,1
230640,2008,1,1
230730,2008,1,2
230765,2008,1,2
230770,2008,1,1
230850,2008,1,2
230900,2008,1,2
230930,2008,1,3
230950,2008,1,1
231050,2008,1,1
231130,2008,1,1
231180,2008,1,1
231290,2008,1,3
231340,2008,1,1
240360,2008,1,2
240800,2008,1,1
240810,2008,1,3
241220,2008,1,1
241370,2008,1,1
250370,2008,1,1
250430,2008,1,2
250460,2008,1,1
250750,2008,1,3
260300,2008,1,1
260410,2008,1,1
260530,2008,1,1
260620,2008,1,1
260670,2008,1,1
260990,2008,1,1
261110,2008,1,1
261410,2008,1,1
261570,2008,1,1
270200,2008,1,1
270840,2008,1,3
270895,2008,1,1
280030,2008,1,4
280290,2008,1,1
290115,2008,1,1
290530,2008,1,2
291070,2008,1,1
291080,2008,1,2
291200,2008,1,1
291340,2008,1,1
291950,2008,1,1
291980,2008,1,1
292740,2008,1,2
293077,2008,1,1
310340,2008,1,2
310620,2008,1,10
310860,2008,1,1
310900,2008,1,1
311840,2008,1,2
311860,2008,1,2
312090,2008,1,1
312670,2008,1,1
313505,2008,1,1
314330,2008,1,2
314700,2008,1,4
315430,2008,1,1
315460,2008,1,2
315670,2008,1,1
315780,2008,1,2
316695,2008,1,1
316720,2008,1,1
317020,2008,1,2
317040,2008,1,1
317080,2008,1,1
317120,2008,1,2
350070,2008,1,1
350210,2008,1,1
350280,2008,1,4
350600,2008,1,3
350650,2008,1,4
351440,2008,1,1
351780,2008,1,1
351860,2008,1,1
351907,2008,1,1
352044,2008,1,1
352050,2008,1,1
352600,2008,1,1
353480,2008,1,2
353490,2008,1,2
353540,2008,1,2
353640,2008,1,2
353770,2008,1,1
354710,2008,1,1
355100,2008,1,1
500070,2008,1,3
500110,2008,1,2
500220,2008,1,1
500230,2008,1,1
500270,2008,1,14
500320,2008,1,1
500450,2008,1,1
500500,2008,1,1
500720,2008,1,1
500830,2008,1,4
510700,2008,1,1
510704,2008,1,1
510760,2008,1,7
510792,2008,1,1
510840,2008,1,1
520530,2008,1,1
520870,2008,1,1
522005,2008,1,1
530010,2008,1,2
130260,2008,2,1
140017,2008,2,1
150010,2008,2,4
150080,2008,2,1
150130,2008,2,3
150140,2008,2,1
150178,2008,2,1
150190,2008,2,2
150210,2008,2,3
150270,2008,2,1
150400,2008,2,1
150460,2008,2,1
150470,2008,2,5
150506,2008,2,1
150520,2008,2,2
150555,2008,2,1
150720,2008,2,4
150800,2008,2,2
170030,2008,2,1
170040,2008,2,1
170100,2008,2,1
170210,2008,2,34
170290,2008,2,1
171320,2008,2,1
171380,2008,2,1
171610,2008,2,1
171670,2008,2,1
171850,2008,2,1
172100,2008,2,1
172120,2008,2,1
172208,2008,2,1
210005,2008,2,3
210030,2008,2,1
210120,2008,2,1
210300,2008,2,1
210330,2008,2,3
210340,2008,2,1
210350,2008,2,2
210360,2008,2,2
210530,2008,2,3
210900,2008,2,1
210990,2008,2,1
211070,2008,2,1
211120,2008,2,2
211210,2008,2,1
211220,2008,2,3
211250,2008,2,1
220050,2008,2,1
220120,2008,2,1
220220,2008,2,1
220230,2008,2,1
220610,2008,2,1
220635,2008,2,1
220770,2008,2,1
220779,2008,2,1
220800,2008,2,2
221050,2008,2,1
221100,2008,2,6
230040,2008,2,1
230185,2008,2,1
230190,2008,2,2
230320,2008,2,1
230370,2008,2,3
230428,2008,2,2
230440,2008,2,16
230565,2008,2,1
230610,2008,2,1
230640,2008,2,1
230730,2008,2,4
230740,2008,2,1
230765,2008,2,1
230780,2008,2,2
230810,2008,2,1
230840,2008,2,1
231020,2008,2,1
231060,2008,2,1
231180,2008,2,1
231220,2008,2,1
231290,2008,2,1
231335,2008,2,1
240020,2008,2,1
240360,2008,2,2
240780,2008,2,1
240800,2008,2,2
240810,2008,2,2
240830,2008,2,1
240840,2008,2,1
241070,2008,2,1
241410,2008,2,1
241460,2008,2,1
250610,2008,2,1
250660,2008,2,1
260990,2008,2,3
261110,2008,2,2
261160,2008,2,1
270235,2008,2,1
270290,2008,2,1
270440,2008,2,1
270640,2008,2,1
280030,2008,2,3
280210,2008,2,3
280340,2008,2,1
280630,2008,2,1
290115,2008,2,1
290170,2008,2,1
290755,2008,2,1
291170,2008,2,5
291915,2008,2,1
291980,2008,2,3
292040,2008,2,1
292350,2008,2,1
292560,2008,2,1
292740,2008,2,1
292810,2008,2,1
292970,2008,2,1
292975,2008,2,1
293080,2008,2,1
310620,2008,2,21
310920,2008,2,1
311840,2008,2,1
311860,2008,2,2
313210,2008,2,1
313580,2008,2,1
314015,2008,2,1
314330,2008,2,1
314480,2008,2,1
315220,2008,2,1
315460,2008,2,4
315780,2008,2,2
316590,2008,2,1
316720,2008,2,1
317103,2008,2,1
317120,2008,2,1
350280,2008,2,1
350600,2008,2,8
350650,2008,2,1
351350,2008,2,1
351440,2008,2,3
351600,2008,2,1
352044,2008,2,1
352600,2008,2,2
352810,2008,2,1
353490,2008,2,2
353540,2008,2,1
353600,2008,2,1
353640,2008,2,1
354850,2008,2,1
355030,2008,2,1
500070,2008,2,1
500110,2008,2,2
500215,2008,2,2
500230,2008,2,1
500270,2008,2,13
500320,2008,2,1
500560,2008,2,1
500660,2008,2,1
500690,2008,2,1
500830,2008,2,3
510704,2008,2,1
510760,2008,2,4
510860,2008,2,1
520140,2008,2,1
530010,2008,2,1
130340,2008,3,1
150010,2008,3,2
150095,2008,3,1
150130,2008,3,1
150140,2008,3,1
150190,2008,3,1
150210,2008,3,5
150309,2008,3,1
150390,2008,3,1
150460,2008,3,1
150470,2008,3,3
150553,2008,3,1
150613,2008,3,1
150650,2008,3,2
150800,2008,3,1
170030,2008,3,1
170100,2008,3,2
170210,2008,3,37
170220,2008,3,3
170300,2008,3,1
170330,2008,3,1
170770,2008,3,1
171330,2008,3,1
171488,2008,3,1
171820,2008,3,2
172100,2008,3,3
210005,2008,3,2
210120,2008,3,1
210160,2008,3,1
210232,2008,3,1
210270,2008,3,2
210300,2008,3,1
210310,2008,3,1
210330,2008,3,3
210360,2008,3,3
210455,2008,3,1
210530,2008,3,2
210550,2008,3,1
210600,2008,3,1
210820,2008,3,1
210900,2008,3,1
210945,2008,3,1
210960,2008,3,1
211120,2008,3,1
211153,2008,3,1
211220,2008,3,4
220150,2008,3,1
220270,2008,3,1
220670,2008,3,1
220770,2008,3,1
220780,2008,3,1
220800,2008,3,1
220830,2008,3,2
220937,2008,3,1
221000,2008,3,1
221060,2008,3,1
221100,2008,3,7
230185,2008,3,1
230190,2008,3,1
230200,2008,3,1
230370,2008,3,3
230428,2008,3,2
230440,2008,3,12
230550,2008,3,2
230580,2008,3,1
230630,2008,3,1
230730,2008,3,1
230750,2008,3,1
230765,2008,3,1
230830,2008,3,1
231110,2008,3,1
231290,2008,3,2
231320,2008,3,1
240360,2008,3,1
240810,2008,3,1
250905,2008,3,2
250930,2008,3,1
260300,2008,3,1
260410,2008,3,1
260670,2008,3,2
260990,2008,3,1
261110,2008,3,1
261220,2008,3,1
261240,2008,3,1
261245,2008,3,1
270644,2008,3,1
270720,2008,3,1
270850,2008,3,1
280030,2008,3,1
290000,2008,3,1
290115,2008,3,1
290210,2008,3,1
290390,2008,3,1
290530,2008,3,1
290760,2008,3,1
290960,2008,3,1
291010,2008,3,1
291440,2008,3,1
291800,2008,3,1
291840,2008,3,1
292290,2008,3,1
292580,2008,3,1
292730,2008,3,5
292820,2008,3,1
292850,2008,3,1
292900,2008,3,1
310620,2008,3,10
310670,2008,3,1
310860,2008,3,1
310920,2008,3,1
310960,2008,3,1
311840,2008,3,1
311860,2008,3,1
311910,2008,3,1
312090,2008,3,1
312825,2008,3,1
314000,2008,3,1
314330,2008,3,3
314700,2008,3,6
314930,2008,3,1
315460,2008,3,6
315670,2008,3,3
315780,2008,3,1
316250,2008,3,1
316553,2008,3,1
316710,2008,3,1
317040,2008,3,3
317120,2008,3,1
317160,2008,3,1
350010,2008,3,3
350280,2008,3,4
350600,2008,3,6
350650,2008,3,5
351440,2008,3,2
351600,2008,3,1
351810,2008,3,1
353490,2008,3,2
353730,2008,3,1
355510,2008,3,1
500070,2008,3,1
500110,2008,3,1
500270,2008,3,4
500560,2008,3,1
500710,2008,3,1
500830,2008,3,5
510340,2008,3,1
510760,2008,3,3
520800,2008,3,1
520870,2008,3,1
521205,2008,3,1
521980,2008,3,1
530010,2008,3,3
150010,2008,4,5
150020,2008,4,2
150080,2008,4,1
150095,2008,4,1
150120,2008,4,1
150130,2008,4,2
150210,2008,4,3
150270,2008,4,2
150275,2008,4,1
150405,2008,4,1
150420,2008,4,1
150470,2008,4,5
150506,2008,4,1
150520,2008,4,1
150550,2008,4,1
150680,2008,4,2
150800,2008,4,1
170210,2008,4,43
170220,2008,4,2
170290,2008,4,1
170950,2008,4,1
171395,2008,4,1
171488,2008,4,1
171610,2008,4,1
171665,2008,4,1
171750,2008,4,1
171820,2008,4,2
172020,2008,4,1
172080,2008,4,1
172100,2008,4,1
172120,2008,4,2
172208,2008,4,1
210005,2008,4,3
210160,2008,4,1
210255,2008,4,1
210300,2008,4,2
210330,2008,4,5
210340,2008,4,2
210350,2008,4,2
210360,2008,4,2
210405,2008,4,1
210455,2008,4,2
210530,2008,4,4
210610,2008,4,1
210750,2008,4,2
210780,2008,4,1
210800,2008,4,1
210910,2008,4,1
210945,2008,4,1
210960,2008,4,1
211120,2008,4,1
211180,2008,4,1
211220,2008,4,3
220120,2008,4,1
220205,2008,4,1
220255,2008,4,1
220270,2008,4,1
220330,2008,4,1
220700,2008,4,2
220770,2008,4,2
220880,2008,4,1
221060,2008,4,1
221070,2008,4,1
221100,2008,4,5
230100,2008,4,1
230190,2008,4,3
230320,2008,4,1
230370,2008,4,1
230410,2008,4,1
230428,2008,4,2
230440,2008,4,8
230470,2008,4,2
230580,2008,4,2
230730,2008,4,2
230765,2008,4,3
230780,2008,4,1
230810,2008,4,1
231025,2008,4,1
231030,2008,4,1
231050,2008,4,1
231070,2008,4,1
231170,2008,4,1
231180,2008,4,1
231190,2008,4,1
231290,2008,4,4
231360,2008,4,1
240020,2008,4,1
240325,2008,4,1
240800,2008,4,1
240810,2008,4,1
241280,2008,4,1
241440,2008,4,1
250060,2008,4,1
260300,2008,4,2
261080,2008,4,1
261160,2008,4,1
261220,2008,4,1
261240,2008,4,1
261310,2008,4,2
261450,2008,4,2
270430,2008,4,1
270920,2008,4,1
290050,2008,4,1
290390,2008,4,1
290570,2008,4,1
290590,2008,4,1
291170,2008,4,1
292880,2008,4,1
310170,2008,4,1
310620,2008,4,9
310730,2008,4,2
311270,2008,4,1
311840,2008,4,1
311860,2008,4,2
312090,2008,4,1
312980,2008,4,1
313010,2008,4,1
313170,2008,4,1
314290,2008,4,1
314330,2008,4,3
314700,2008,4,1
315460,2008,4,4
315780,2008,4,2
317010,2008,4,1
317120,2008,4,3
350070,2008,4,1
350210,2008,4,1
350600,2008,4,8
350650,2008,4,2
350880,2008,4,1
352410,2008,4,1
352600,2008,4,1
353490,2008,4,1
353540,2008,4,1
355030,2008,4,1
500270,2008,4,2
500348,2008,4,1
500500,2008,4,1
500830,2008,4,2
510760,2008,4,4
520025,2008,4,1
521730,2008,4,2
150010,2008,5,1
150120,2008,5,1
150145,2008,5,1
150178,2008,5,1
150190,2008,5,2
150210,2008,5,3
150270,2008,5,1
150307,2008,5,1
150330,2008,5,1
150442,2008,5,1
150460,2008,5,1
150470,2008,5,3
150520,2008,5,2
150630,2008,5,1
150715,2008,5,1
150795,2008,5,1
150797,2008,5,1
150800,2008,5,2
150810,2008,5,1
170100,2008,5,1
170210,2008,5,26
170215,2008,5,1
170220,2008,5,4
170290,2008,5,1
170300,2008,5,1
170310,2008,5,1
170380,2008,5,2
170610,2008,5,1
170700,2008,5,1
170755,2008,5,1
171420,2008,5,1
171488,2008,5,1
171610,2008,5,2
172100,2008,5,5
172120,2008,5,1
210005,2008,5,2
210060,2008,5,1
210207,2008,5,1
210270,2008,5,1
210280,2008,5,1
210300,2008,5,4
210330,2008,5,2
210350,2008,5,3
210360,2008,5,1
210400,2008,5,1
210460,2008,5,1
210530,2008,5,7
210750,2008,5,5
210820,2008,5,3
210900,2008,5,1
210945,2008,5,1
211120,2008,5,1
211130,2008,5,6
211220,2008,5,2
211260,2008,5,1
211400,2008,5,1
220150,2008,5,1
220200,2008,5,2
220207,2008,5,1
220253,2008,5,1
220370,2008,5,1
220390,2008,5,1
220550,2008,5,1
220556,2008,5,1
220620,2008,5,1
220770,2008,5,2
220780,2008,5,1
220790,2008,5,3
220800,2008,5,1
221040,2008,5,1
221100,2008,5,6
230030,2008,5,1
230185,2008,5,1
230190,2008,5,2
230230,2008,5,1
230280,2008,5,3
230370,2008,5,1
230410,2008,5,1
230420,2008,5,1
230440,2008,5,15
230470,2008,5,1
230550,2008,5,1
230590,2008,5,1
230730,2008,5,2
230765,2008,5,1
230770,2008,5,1
230790,2008,5,1
230810,2008,5,2
230830,2008,5,1
231210,2008,5,2
231290,2008,5,3
231330,2008,5,1
231380,2008,5,1
231400,2008,5,1
240145,2008,5,1
240360,2008,5,1
240670,2008,5,1
240710,2008,5,1
240800,2008,5,3
250430,2008,5,2
250460,2008,5,1
250630,2008,5,1
260260,2008,5,1
260410,2008,5,1
260990,2008,5,1
261110,2008,5,1
261450,2008,5,1
270644,2008,5,1
280530,2008,5,1
290190,2008,5,1
290320,2008,5,1
290600,2008,5,1
291300,2008,5,1
291835,2008,5,2
291840,2008,5,1
292230,2008,5,1
292340,2008,5,1
292540,2008,5,1
292595,2008,5,1
292730,2008,5,1
292750,2008,5,1
292925,2008,5,1
293100,2008,5,1
293360,2008,5,1
310620,2008,5,11
310730,2008,5,2
310860,2008,5,2
311270,2008,5,1
311940,2008,5,1
312090,2008,5,2
312410,2008,5,1
312620,2008,5,1
313630,2008,5,2
313670,2008,5,1
314180,2008,5,1
314290,2008,5,1
314330,2008,5,1
314700,2008,5,2
315670,2008,5,1
316250,2008,5,1
317040,2008,5,2
317120,2008,5,3
350280,2008,5,2
350320,2008,5,1
350600,2008,5,1
350880,2008,5,1
351100,2008,5,1
352480,2008,5,2
352600,2008,5,2
352710,2008,5,1
353460,2008,5,1
353540,2008,5,1
353650,2008,5,1
355030,2008,5,1
355070,2008,5,1
410690,2008,5,1
411300,2008,5,1
500150,2008,5,1
500230,2008,5,1
500260,2008,5,1
500270,2008,5,6
500800,2008,5,1
500830,2008,5,4
510340,2008,5,1
520510,2008,5,1
521205,2008,5,1
521800,2008,5,1
530010,2008,5,1
140010,2008,6,1
150010,2008,6,3
150095,2008,6,2
150120,2008,6,2
150130,2008,6,4
150190,2008,6,1
150210,2008,6,5
150270,2008,6,3
150307,2008,6,3
150390,2008,6,2
150420,2008,6,1
150460,2008,6,2
150470,2008,6,5
150520,2008,6,2
150680,2008,6,1
150760,2008,6,1
150770,2008,6,1
150795,2008,6,1
170105,2008,6,1
170210,2008,6,20
170220,2008,6,4
170255,2008,6,1
170307,2008,6,1
170384,2008,6,1
170930,2008,6,2
171488,2008,6,1
171610,2008,6,1
171665,2008,6,2
171820,2008,6,1
171855,2008,6,1
171875,2008,6,1
172100,2008,6,2
210005,2008,6,1
210030,2008,6,2
210120,2008,6,5
210130,2008,6,2
210140,2008,6,1
210160,2008,6,1
210270,2008,6,2
210300,2008,6,1
210330,2008,6,6
210340,2008,6,1
210350,2008,6,4
210360,2008,6,2
